input_data,output_labels
"[[438.00000000000006, 569.9997, 1069.00032, 569.9997, 1069.00032, 1074.0000599999998, 438.00000000000006, 1074.0000599999998], [747.0, 320.99976, 978.00096, 320.99976, 978.00096, 994.99968, 747.0, 994.99968], [592.99968, 346.00014, 816.0, 346.00014, 816.0, 959.00058, 592.99968, 959.00058], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(438.00000000000006, 320.99976, 1069.00032, 320.99976, 1069.00032, 1074.0000599999998, 438.00000000000006, 1074.0000599999998)"
"[[1479.9993600000003, 461.00069999999994, 1918.99968, 461.00069999999994, 1918.99968, 792.00018, 1479.9993600000003, 792.00018], [1753.99968, 335.99988, 1918.00032, 335.99988, 1918.00032, 743.00004, 1753.99968, 743.00004], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1479.9993600000003, 335.99988, 1918.99968, 335.99988, 1918.99968, 792.00018, 1479.9993600000003, 792.00018)"
"[[1219.99968, 780.99984, 1737.0, 780.99984, 1737.0, 1078.99992, 1219.99968, 1078.99992], [1530.9993599999998, 638.99982, 1692.99936, 638.99982, 1692.99936, 923.99994, 1530.9993599999998, 923.99994], [1340.99904, 601.00002, 1606.99968, 601.00002, 1606.99968, 1076.0002200000001, 1340.99904, 1076.0002200000001], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1219.99968, 601.00002, 1737.0, 601.00002, 1737.0, 1078.99992, 1219.99968, 1078.99992)"
"[[1573.0003199999999, 894.99978, 1745.9999999999998, 894.99978, 1745.9999999999998, 1076.00022, 1573.0003199999999, 1076.00022], [1530.9993599999998, 638.99982, 1692.99936, 638.99982, 1692.99936, 923.99994, 1530.9993599999998, 923.99994], [1340.99904, 601.00002, 1606.99968, 601.00002, 1606.99968, 1076.0002200000001, 1340.99904, 1076.0002200000001], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1340.99904, 601.00002, 1745.9999999999998, 601.00002, 1745.9999999999998, 1076.0002200000001, 1340.99904, 1076.0002200000001)"
"[[1.9996800000000015, 792.00018, 122.99999999999999, 792.00018, 122.99999999999999, 1076.0002200000001, 1.9996800000000015, 1076.0002200000001], [67.00031999999999, 594.0, 280.99967999999996, 594.0, 280.99967999999996, 1080.0, 67.00031999999999, 1080.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1.9996800000000015, 594.0, 280.99967999999996, 594.0, 280.99967999999996, 1080.0, 1.9996800000000015, 1080.0)"
"[[85.99872000000002, 768.00042, 459.99935999999997, 768.00042, 459.99935999999997, 1079.00046, 85.99872000000002, 1079.00046], [67.00031999999999, 594.0, 280.99967999999996, 594.0, 280.99967999999996, 1080.0, 67.00031999999999, 1080.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(67.00031999999999, 594.0, 459.99935999999997, 594.0, 459.99935999999997, 1080.0, 67.00031999999999, 1080.0)"
"[[89.00064000000002, 426.00059999999996, 227.00064, 426.00059999999996, 227.00064, 476.00028, 89.00064000000002, 476.00028], [14.999999999999986, 408.9997800000001, 227.00063999999998, 408.9997800000001, 227.00063999999998, 778.00014, 14.999999999999986, 778.00014], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(14.999999999999986, 408.9997800000001, 227.00064, 408.9997800000001, 227.00064, 778.00014, 14.999999999999986, 778.00014)"
"[[223.00031999999996, 423.00036, 470.00064000000003, 423.00036, 470.00064000000003, 605.9998800000001, 223.00031999999996, 605.9998800000001], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(2000, 2000, 0, 2000, 0, 0, 2000, 0)"
"[[11.000639999999997, 521.99964, 250.00032000000002, 521.99964, 250.00032000000002, 871.99956, 11.000639999999997, 871.99956], [14.999999999999986, 408.9997800000001, 227.00063999999998, 408.9997800000001, 227.00063999999998, 778.00014, 14.999999999999986, 778.00014], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(11.000639999999997, 408.9997800000001, 250.00032000000002, 408.9997800000001, 250.00032000000002, 871.99956, 11.000639999999997, 871.99956)"
"[[987.99936, 927.00018, 1333.00032, 927.00018, 1333.00032, 1080.00054, 987.99936, 1080.00054], [1041.99936, 545.0003999999999, 1920.0, 545.0003999999999, 1920.0, 1080.0, 1041.99936, 1080.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(987.99936, 545.0003999999999, 1920.0, 545.0003999999999, 1920.0, 1080.00054, 987.99936, 1080.00054)"
"[[943.99968, 590.99976, 997.9996799999999, 590.99976, 997.9996799999999, 645.9998400000001, 943.99968, 645.9998400000001], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(2000, 2000, 0, 2000, 0, 0, 2000, 0)"
"[[996.0000000000001, 597.99978, 1046.00064, 597.99978, 1046.00064, 692.99982, 996.0000000000001, 692.99982], [999.0009600000001, 568.99962, 1047.0009599999998, 568.99962, 1047.0009599999998, 670.0001399999999, 999.0009600000001, 670.0001399999999], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(996.0000000000001, 568.99962, 1047.0009599999998, 568.99962, 1047.0009599999998, 692.99982, 996.0000000000001, 692.99982)"
"[[1665.0009599999998, 679.9998600000001, 1879.00032, 679.9998600000001, 1879.00032, 903.99942, 1665.0009599999998, 903.99942], [1692.0000000000002, 576.00018, 1857.99936, 576.00018, 1857.99936, 825.9996600000001, 1692.0000000000002, 825.9996600000001], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1665.0009599999998, 576.00018, 1879.00032, 576.00018, 1879.00032, 903.99942, 1665.0009599999998, 903.99942)"
"[[1328.99904, 618.0002999999999, 1414.99968, 618.0002999999999, 1414.99968, 744.00066, 1328.99904, 744.00066], [1330.99968, 570.99978, 1412.99904, 570.99978, 1412.99904, 717.9996600000001, 1330.99968, 717.9996600000001], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1328.99904, 570.99978, 1414.99968, 570.99978, 1414.99968, 744.00066, 1328.99904, 744.00066)"
"[[884.000017, 604.9997999999999, 919.999557, 604.9997999999999, 919.999557, 657.99972, 884.000017, 657.99972], [889.00038, 554.0000399999999, 939.000168, 554.0000399999999, 939.000168, 662.00004, 889.00038, 662.00004], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(884.000017, 554.0000399999999, 939.000168, 554.0000399999999, 939.000168, 662.00004, 884.000017, 662.00004)"
"[[1382.000057, 769.0005, 1759.0001490000002, 769.0005, 1759.0001490000002, 1076.0002200000001, 1382.000057, 1076.0002200000001], [1529.99966, 643.9996799999999, 1789.000406, 643.9996799999999, 1789.000406, 1080.0, 1529.99966, 1080.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1382.000057, 643.9996799999999, 1789.000406, 643.9996799999999, 1789.000406, 1080.0, 1382.000057, 1080.0)"
"[[25.000319999999995, 447.0001200000001, 157.00032000000002, 447.0001200000001, 157.00032000000002, 663.00012, 25.000319999999995, 663.00012], [11.999999999999996, 385.00002, 74.00064, 385.00002, 74.00064, 580.9995, 11.999999999999996, 580.9995], [33.0, 399.0006, 149.00063999999998, 399.0006, 149.00063999999998, 586.00044, 33.0, 586.00044], [119.96760507815567, 427.2762118077578, 179.19345631851849, 427.2762118077578, 179.19345631851849, 525.4527186194389, 119.96760507815567, 525.4527186194389], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(11.999999999999996, 385.00002, 179.19345631851849, 385.00002, 179.19345631851849, 663.00012, 11.999999999999996, 663.00012)"
"[[1295.00064, 783.0000000000001, 1920.00096, 783.0000000000001, 1920.00096, 1080.0, 1295.00064, 1080.0], [1418.00064, 524.0003399999999, 1920.0, 524.0003399999999, 1920.0, 1078.00038, 1418.00064, 1078.00038], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1295.00064, 524.0003399999999, 1920.00096, 524.0003399999999, 1920.00096, 1080.0, 1295.00064, 1080.0)"
"[[418.99987550000003, 612.9993600000001, 794.9991265, 612.9993600000001, 794.9991265, 888.99984, 418.99987550000003, 888.99984], [510.0005269999999, 603.00018, 755.001025, 603.00018, 755.001025, 1080.00054, 510.0005269999999, 1080.00054], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(418.99987550000003, 603.00018, 794.9991265, 603.00018, 794.9991265, 1080.00054, 418.99987550000003, 1080.00054)"
"[[532.9996994999999, 603.00018, 815.0005785, 603.00018, 815.0005785, 854.99982, 532.9996994999999, 854.99982], [510.0005269999999, 603.00018, 755.001025, 603.00018, 755.001025, 1080.00054, 510.0005269999999, 1080.00054], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(510.0005269999999, 603.00018, 815.0005785, 603.00018, 815.0005785, 1080.00054, 510.0005269999999, 1080.00054)"
"[[570.9990005000001, 576.00018, 817.9992595, 576.00018, 817.9992595, 771.9996600000001, 570.9990005000001, 771.9996600000001], [510.0005269999999, 603.00018, 755.001025, 603.00018, 755.001025, 1080.00054, 510.0005269999999, 1080.00054], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(510.0005269999999, 576.00018, 817.9992595, 576.00018, 817.9992595, 1080.00054, 510.0005269999999, 1080.00054)"
"[[642.000121, 595.00008, 766.000671, 595.00008, 766.000671, 706.0003200000001, 642.000121, 706.0003200000001], [510.0005269999999, 603.00018, 755.001025, 603.00018, 755.001025, 1080.00054, 510.0005269999999, 1080.00054], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(510.0005269999999, 595.00008, 766.000671, 595.00008, 766.000671, 1080.00054, 510.0005269999999, 1080.00054)"
"[[826.9991445, 635.00004, 874.9991715, 635.00004, 874.9991715, 770.00004, 826.9991445, 770.00004], [828.0009459999999, 569.0001599999999, 903.000628, 569.0001599999999, 903.000628, 671.9997599999999, 828.0009459999999, 671.9997599999999], [840.0004725, 577.9998, 963.0001815000002, 577.9998, 963.0001815000002, 824.00004, 840.0004725, 824.00004], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(826.9991445, 569.0001599999999, 963.0001815000002, 569.0001599999999, 963.0001815000002, 824.00004, 826.9991445, 824.00004)"
"[[869.999769, 625.99986, 1001.0004429999999, 625.99986, 1001.0004429999999, 854.99982, 869.999769, 854.99982], [828.0009459999999, 569.0001599999999, 903.000628, 569.0001599999999, 903.000628, 671.9997599999999, 828.0009459999999, 671.9997599999999], [871.0006099999999, 574.0005600000001, 995.0011599999999, 574.0005600000001, 995.0011599999999, 788.0004, 871.0006099999999, 788.0004], [840.0004725, 577.9998, 963.0001815000002, 577.9998, 963.0001815000002, 824.00004, 840.0004725, 824.00004], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(828.0009459999999, 569.0001599999999, 1001.0004429999999, 569.0001599999999, 1001.0004429999999, 854.99982, 828.0009459999999, 854.99982)"
"[[713.0002810000001, 573.0004799999999, 848.000477, 573.0004799999999, 848.000477, 703.00008, 713.0002810000001, 703.00008], [828.0009459999999, 569.0001599999999, 903.000628, 569.0001599999999, 903.000628, 671.9997599999999, 828.0009459999999, 671.9997599999999], [840.0004725, 577.9998, 963.0001815000002, 577.9998, 963.0001815000002, 824.00004, 840.0004725, 824.00004], [510.0005269999999, 603.00018, 755.001025, 603.00018, 755.001025, 1080.00054, 510.0005269999999, 1080.00054], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(510.0005269999999, 569.0001599999999, 963.0001815000002, 569.0001599999999, 963.0001815000002, 1080.00054, 510.0005269999999, 1080.00054)"
"[[715.9999225, 584.0002799999999, 845.0008355000001, 584.0002799999999, 845.0008355000001, 670.00068, 715.9999225, 670.00068], [828.0009459999999, 569.0001599999999, 903.000628, 569.0001599999999, 903.000628, 671.9997599999999, 828.0009459999999, 671.9997599999999], [510.0005269999999, 603.00018, 755.001025, 603.00018, 755.001025, 1080.00054, 510.0005269999999, 1080.00054], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(510.0005269999999, 569.0001599999999, 903.000628, 569.0001599999999, 903.000628, 1080.00054, 510.0005269999999, 1080.00054)"
"[[773.000795, 576.0001799999999, 851.9999990000001, 576.0001799999999, 851.9999990000001, 622.00062, 773.000795, 622.00062], [828.0009459999999, 569.0001599999999, 903.000628, 569.0001599999999, 903.000628, 671.9997599999999, 828.0009459999999, 671.9997599999999], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(773.000795, 569.0001599999999, 903.000628, 569.0001599999999, 903.000628, 671.9997599999999, 773.000795, 671.9997599999999)"
"[[447.9992915, 769.0005, 829.9997465, 769.0005, 829.9997465, 1080.00054, 447.9992915, 1080.00054], [510.0005269999999, 603.00018, 755.001025, 603.00018, 755.001025, 1080.00054, 510.0005269999999, 1080.00054], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(447.9992915, 603.00018, 829.9997465, 603.00018, 829.9997465, 1080.00054, 447.9992915, 1080.00054)"
"[[1445.00064, 832.99968, 1907.0006400000002, 832.99968, 1907.0006400000002, 1080.0, 1445.00064, 1080.0], [1546.00032, 588.9996, 1873.00128, 588.9996, 1873.00128, 1076.99976, 1546.00032, 1076.99976], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1445.00064, 588.9996, 1907.0006400000002, 588.9996, 1907.0006400000002, 1080.0, 1445.00064, 1080.0)"
"[[1142.9999999999998, 609.0006599999999, 1187.00064, 609.0006599999999, 1187.00064, 643.00014, 1142.9999999999998, 643.00014], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(2000, 2000, 0, 2000, 0, 0, 2000, 0)"
"[[1111.00032, 617.99922, 1154.0006400000002, 617.99922, 1154.0006400000002, 691.9997400000001, 1111.00032, 691.9997400000001], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(2000, 2000, 0, 2000, 0, 0, 2000, 0)"
"[[532.9996799999999, 571.00032, 631.00032, 571.00032, 631.00032, 646.99992, 532.9996799999999, 646.99992], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(2000, 2000, 0, 2000, 0, 0, 2000, 0)"
"[[395.9990399999999, 604.0002599999999, 435.0, 604.0002599999999, 435.0, 637.99974, 395.9990399999999, 637.99974], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(2000, 2000, 0, 2000, 0, 0, 2000, 0)"
"[[413.99904, 584.0002799999999, 601.99968, 584.0002799999999, 601.99968, 806.00076, 413.99904, 806.00076], [241.99967999999996, 543.99978, 463.99968, 543.99978, 463.99968, 1067.99958, 241.99967999999996, 1067.99958], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(241.99967999999996, 543.99978, 601.99968, 543.99978, 601.99968, 1067.99958, 241.99967999999996, 1067.99958)"
"[[79.00032000000003, 759.0002399999998, 590.00064, 759.0002399999998, 590.00064, 1078.99992, 79.00032000000003, 1078.99992], [241.99967999999996, 543.99978, 463.99968, 543.99978, 463.99968, 1067.99958, 241.99967999999996, 1067.99958], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(79.00032000000003, 543.99978, 590.00064, 543.99978, 590.00064, 1078.99992, 79.00032000000003, 1078.99992)"
"[[402.99935999999997, 390.99942, 578.9999999999999, 390.99942, 578.9999999999999, 486.99953999999997, 402.99935999999997, 486.99953999999997], [416.99904000000004, 353.99969999999996, 627.99936, 353.99969999999996, 627.99936, 775.9999799999999, 416.99904000000004, 775.9999799999999], [218.99904, 385.00002, 477.99936, 385.00002, 477.99936, 1080.00054, 218.99904, 1080.00054], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(218.99904, 353.99969999999996, 627.99936, 353.99969999999996, 627.99936, 1080.00054, 218.99904, 1080.00054)"
"[[440.00064000000003, 506.99951999999996, 853.00032, 506.99951999999996, 853.00032, 807.9998400000001, 440.00064000000003, 807.9998400000001], [579.0, 373.00014, 769.99968, 373.00014, 769.99968, 790.0000199999998, 579.0, 790.0000199999998], [416.99904000000004, 353.99969999999996, 627.99936, 353.99969999999996, 627.99936, 775.9999799999999, 416.99904000000004, 775.9999799999999], [218.99904, 385.00002, 477.99936, 385.00002, 477.99936, 1080.00054, 218.99904, 1080.00054], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(218.99904, 353.99969999999996, 853.00032, 353.99969999999996, 853.00032, 1080.00054, 218.99904, 1080.00054)"
"[[4.0003200000000305, 579.0004200000001, 785.00064, 579.0004200000001, 785.00064, 1071.9999, 4.0003200000000305, 1071.9999], [579.0, 373.00014, 769.99968, 373.00014, 769.99968, 790.0000199999998, 579.0, 790.0000199999998], [416.99904000000004, 353.99969999999996, 627.99936, 353.99969999999996, 627.99936, 775.9999799999999, 416.99904000000004, 775.9999799999999], [218.99904, 385.00002, 477.99936, 385.00002, 477.99936, 1080.00054, 218.99904, 1080.00054], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(4.0003200000000305, 353.99969999999996, 785.00064, 353.99969999999996, 785.00064, 1080.00054, 4.0003200000000305, 1080.00054)"
"[[1.9996800000000015, 470.00034, 70.00032, 470.00034, 70.00032, 700.0003800000001, 1.9996800000000015, 700.0003800000001], [1.0003200000000012, 405.0, 54.0, 405.0, 54.0, 618.99984, 1.0003200000000012, 618.99984], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1.0003200000000012, 405.0, 70.00032, 405.0, 70.00032, 700.0003800000001, 1.0003200000000012, 700.0003800000001)"
"[[155.00064000000003, 494.99964, 307.00128, 494.99964, 307.00128, 689.0000399999999, 155.00064000000003, 689.0000399999999], [181.00128, 428.99976000000004, 298.00032, 428.99976000000004, 298.00032, 648.0000000000001, 181.00128, 648.0000000000001], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(155.00064000000003, 428.99976000000004, 307.00128, 428.99976000000004, 307.00128, 689.0000399999999, 155.00064000000003, 689.0000399999999)"
